page_id,window_start,window_end,total_posts_3d,posts_per_day,total_reactions_3d,total_comments_3d,total_shares_3d,engagement_per_post,avg_negative_ratio_3d,positive_reactions_3d,negative_reactions_3d,reaction_trend
facebook_page,2016-08-06,2016-08-09,5,1.6666666666666667,598,21,1,119.6,0.0,598,0,-277
facebook_page,2016-08-08,2016-08-10,4,1.3333333333333333,617,117,5,154.25,0.0,617,0,362
facebook_page,2016-08-09,2016-08-12,5,1.6666666666666667,1145,114,5,229.0,0.0,1145,0,462
facebook_page,2016-08-10,2016-08-13,5,1.6666666666666667,1325,211,6,265.0,0.0,1325,0,-116
facebook_page,2016-08-12,2016-08-16,4,1.3333333333333333,1077,117,3,269.25,0.0,1077,0,-414
facebook_page,2016-08-13,2016-08-20,3,1.0,641,142,2,213.66666666666666,0.002150537634408602,640,1,-154
facebook_page,2016-08-16,2016-08-21,5,1.6666666666666667,1260,297,8,252.0,0.002886372807329868,1257,3,751
facebook_page,2016-08-20,2016-08-23,5,1.6666666666666667,1209,296,9,241.8,0.002886372807329868,1206,3,-29
facebook_page,2016-08-21,2016-08-25,9,3.0,1552,307,15,172.44444444444446,0.0014765759136620062,1549,3,-430
facebook_page,2016-08-23,2016-08-26,7,2.3333333333333335,725,51,8,103.57142857142857,0.0007407407407407407,724,1,-25
facebook_page,2016-08-25,2016-08-27,7,2.3333333333333335,772,61,6,110.28571428571429,0.0007407407407407407,771,1,-325
facebook_page,2016-08-26,2016-08-28,4,1.3333333333333333,433,21,1,108.25,0.0,433,0,58
facebook_page,2016-08-27,2016-08-29,5,1.6666666666666667,638,26,2,127.6,0.0,638,0,133
facebook_page,2016-08-28,2016-08-31,6,2.0,626,15,3,104.33333333333333,0.0,626,0,2
facebook_page,2016-08-29,2016-09-01,5,1.6666666666666667,589,29,22,117.8,0.0,589,0,-184
facebook_page,2016-08-31,2016-09-04,4,1.3333333333333333,384,29,21,96.0,0.0,384,0,-60
facebook_page,2016-09-01,2016-09-06,3,1.0,333,26,20,111.0,0.0,333,0,-12
facebook_page,2016-09-04,2016-09-09,3,1.0,271,11,0,90.33333333333333,0.0,271,0,-41
facebook_page,2016-09-06,2016-09-10,3,1.0,187,5,0,62.333333333333336,0.0,187,0,-93
facebook_page,2016-09-09,2016-09-11,3,1.0,265,29,3,88.33333333333333,0.0,265,0,128
facebook_page,2016-09-10,2016-09-12,3,1.0,296,39,17,98.66666666666667,0.0,296,0,74
facebook_page,2016-09-11,2016-09-13,4,1.3333333333333333,699,53,27,174.75,0.0,699,0,232
facebook_page,2016-09-12,2016-09-14,4,1.3333333333333333,616,30,27,154.0,0.0,616,0,14
facebook_page,2016-09-13,2016-09-16,4,1.3333333333333333,568,21,25,142.0,0.0,568,0,-377
facebook_page,2016-09-14,2016-09-17,3,1.0,192,10,22,64.0,0.0,192,0,-61
facebook_page,2016-09-16,2016-09-18,3,1.0,285,11,25,95.0,0.0,285,0,155
facebook_page,2016-09-17,2016-09-19,5,1.6666666666666667,634,19,73,126.8,0.0006422607578676942,633,1,348
facebook_page,2016-09-18,2016-09-20,6,2.0,1094,47,89,182.33333333333334,0.0006422607578676942,1093,1,306
facebook_page,2016-09-19,2016-09-21,7,2.3333333333333335,931,47,87,133.0,0.0006422607578676942,930,1,-357
facebook_page,2016-09-20,2016-09-22,5,1.6666666666666667,703,52,28,140.6,0.0,703,0,-340
facebook_page,2016-09-21,2016-09-23,5,1.6666666666666667,308,35,9,61.6,0.0,308,0,74
facebook_page,2016-09-22,2016-09-24,10,3.3333333333333335,851,40,9,85.1,0.0,851,0,414
facebook_page,2016-09-23,2016-09-25,10,3.3333333333333335,780,49,42,78.0,0.0,780,0,-16
facebook_page,2016-09-24,2016-09-26,11,3.6666666666666665,847,48,43,77.0,0.0,847,0,-402
facebook_page,2016-09-25,2016-09-28,5,1.6666666666666667,408,66,39,81.6,0.0,408,0,46
facebook_page,2016-09-26,2016-09-29,5,1.6666666666666667,442,46,5,88.4,0.0,442,0,-49
facebook_page,2016-09-28,2016-09-30,5,1.6666666666666667,775,78,1,155.0,0.0,775,0,370
facebook_page,2016-09-29,2016-10-01,5,1.6666666666666667,637,51,1,127.4,0.0,637,0,-126
facebook_page,2016-09-30,2016-10-04,6,2.0,720,59,2,120.0,0.0,720,0,-299
facebook_page,2016-10-01,2016-10-06,5,1.6666666666666667,515,44,1,103.0,0.0,515,0,303
facebook_page,2016-10-04,2016-10-08,5,1.6666666666666667,750,44,6,150.0,0.0,750,0,26
facebook_page,2016-10-06,2016-10-09,6,2.0,1114,156,10,185.66666666666666,0.0011653444489265385,1111,3,270
facebook_page,2016-10-08,2016-10-10,9,3.0,1145,135,10,127.22222222222223,0.0011653444489265385,1142,3,99
facebook_page,2016-10-09,2016-10-11,11,3.6666666666666665,1154,159,6,104.9090909090909,0.002848846132428222,1149,5,-329
facebook_page,2016-10-10,2016-10-12,9,3.0,671,35,3,74.55555555555556,0.0016835016835016836,669,2,-244
facebook_page,2016-10-11,2016-10-13,11,3.6666666666666665,679,27,15,61.72727272727273,0.030480325387228103,627,52,98
facebook_page,2016-10-12,2016-10-14,14,4.666666666666667,1287,7,35,91.92857142857143,0.05214862520802658,1144,143,762
facebook_page,2016-10-13,2016-10-15,17,5.666666666666667,1334,6,113,78.47058823529412,0.05909306965247103,1187,147,-205
facebook_page,2016-10-14,2016-10-16,16,5.333333333333333,2588,19,541,161.75,0.0349615716749947,2465,123,744
facebook_page,2016-10-15,2016-10-17,15,5.0,3236,18,593,215.73333333333332,0.014859180194014327,3198,38,1363
facebook_page,2016-10-16,2016-10-18,19,6.333333333333333,3810,27,526,200.52631578947367,0.01396648171784924,3764,46,-885
facebook_page,2016-10-17,2016-10-19,19,6.333333333333333,3645,24,87,191.8421052631579,0.02247820917948871,3573,72,-69
facebook_page,2016-10-18,2016-10-20,22,7.333333333333333,2800,25,65,127.27272727272727,0.02100958531265434,2731,69,-56
facebook_page,2016-10-19,2016-10-21,15,5.0,2223,15,52,148.2,0.019896110949313258,2164,59,-1297
facebook_page,2016-10-20,2016-10-22,13,4.333333333333333,1762,37,65,135.53846153846155,0.011874443112903067,1741,21,315
facebook_page,2016-10-21,2016-10-23,13,4.333333333333333,2318,33,78,178.30769230769232,0.012970409833170528,2294,24,1077
facebook_page,2016-10-22,2016-10-24,13,4.333333333333333,2252,34,81,173.23076923076923,0.008032138228232255,2230,22,-902
facebook_page,2016-10-23,2016-10-25,16,5.333333333333333,2304,8,143,144.0,0.0037837823552109274,2292,12,-189
facebook_page,2016-10-24,2016-10-26,11,3.6666666666666665,1621,33,89,147.36363636363637,0.0019125598957531731,1615,6,460
facebook_page,2016-10-25,2016-10-27,13,4.333333333333333,1917,33,90,147.46153846153845,0.017191379600679402,1896,21,-658
facebook_page,2016-10-26,2016-10-29,7,2.3333333333333335,1076,28,35,153.71428571428572,0.016284350122221354,1059,17,-347
facebook_page,2016-10-27,2016-10-31,5,1.6666666666666667,786,12,28,157.2,0.01527881970492623,771,15,-126
facebook_page,2016-10-29,2016-11-01,3,1.0,444,11,24,148.0,0.0,444,0,-159
facebook_page,2016-10-31,2016-11-04,3,1.0,473,18,13,157.66666666666666,0.0,473,0,-28
facebook_page,2016-11-01,2016-11-05,3,1.0,239,9,10,79.66666666666667,0.0,239,0,-18
facebook_page,2016-11-04,2016-11-07,4,1.3333333333333333,434,17,15,108.5,0.0,434,0,7
facebook_page,2016-11-05,2016-11-11,4,1.3333333333333333,286,8,6,71.5,0.0,286,0,58
facebook_page,2016-11-07,2016-11-12,5,1.6666666666666667,798,52,42,159.6,0.0,798,0,299
facebook_page,2016-11-11,2016-11-13,6,2.0,701,53,39,116.83333333333333,0.0,701,0,58
facebook_page,2016-11-12,2016-11-14,6,2.0,680,53,41,113.33333333333333,0.0,680,0,-475
facebook_page,2016-11-13,2016-11-15,5,1.6666666666666667,276,21,10,55.2,0.0,276,0,-8
facebook_page,2016-11-14,2016-11-16,3,1.0,581,39,29,193.66666666666666,0.0,581,0,384
facebook_page,2016-11-15,2016-11-17,4,1.3333333333333333,855,43,26,213.75,0.0,855,0,203
facebook_page,2016-11-16,2016-11-20,5,1.6666666666666667,989,49,24,197.8,0.0,989,0,-179
facebook_page,2016-11-17,2016-11-22,5,1.6666666666666667,717,41,10,143.4,0.0,717,0,-162
facebook_page,2016-11-20,2016-11-26,5,1.6666666666666667,983,52,14,196.6,0.0,983,0,335
facebook_page,2016-11-22,2016-11-27,4,1.3333333333333333,997,70,12,249.25,0.0,997,0,107
facebook_page,2016-11-26,2016-11-30,4,1.3333333333333333,1407,21041,159,351.75,0.0017730496453900709,1404,3,-18
facebook_page,2016-11-27,2016-12-01,3,1.0,1212,21034,155,404.0,0.0017730496453900709,1209,3,126
facebook_page,2016-11-30,2016-12-02,4,1.3333333333333333,1405,21016,154,351.25,0.0017730496453900709,1402,3,-110
facebook_page,2016-12-01,2016-12-04,5,1.6666666666666667,1144,41,4,228.8,0.0,1144,0,-84
facebook_page,2016-12-02,2016-12-05,6,2.0,1275,49,46,212.5,0.0,1275,0,64
facebook_page,2016-12-04,2016-12-07,7,2.3333333333333335,1207,208,84,172.42857142857142,0.0,1207,0,83
facebook_page,2016-12-05,2016-12-08,11,3.6666666666666665,2846,1035,167,258.72727272727275,0.00021636874829033726,2844,2,1424
facebook_page,2016-12-07,2016-12-09,12,4.0,3446,24716,464,287.1666666666667,0.00653731406142834,3434,12,732
facebook_page,2016-12-08,2016-12-10,10,3.3333333333333335,3326,24547,426,332.6,0.00653731406142834,3314,12,-1676
facebook_page,2016-12-09,2016-12-11,5,1.6666666666666667,1704,23709,340,340.8,0.006320945313138002,1694,10,-798
facebook_page,2016-12-10,2016-12-12,3,1.0,776,23,2,258.6666666666667,0.0,776,0,-76
facebook_page,2016-12-11,2016-12-15,4,1.3333333333333333,933,5517,97,233.25,0.0004655493482309125,932,1,103
facebook_page,2016-12-12,2016-12-16,4,1.3333333333333333,723,5513,98,180.75,0.0004655493482309125,722,1,-80
facebook_page,2016-12-15,2016-12-18,6,2.0,1617,5805,113,269.5,0.0008880250558777228,1615,2,661
facebook_page,2016-12-16,2016-12-19,7,2.3333333333333335,1795,309,18,256.42857142857144,0.0004224757076468103,1794,1,491
facebook_page,2016-12-18,2016-12-20,14,4.666666666666667,3107,580,31,221.92857142857142,0.0006930384782095809,3105,2,338
facebook_page,2016-12-19,2016-12-21,22,7.333333333333333,4480,482,29,203.63636363636363,0.00039424860853432285,4478,2,1856
facebook_page,2016-12-20,2016-12-22,22,7.333333333333333,4499,500,30,204.5,0.002360816946784077,4495,4,-802
facebook_page,2016-12-21,2016-12-23,16,5.333333333333333,3744,263,17,234.0,0.0020902541762213064,3741,3,-1790
facebook_page,2016-12-22,2016-12-24,8,2.6666666666666665,2135,1268,58,266.875,0.002620163109491584,2131,4,228
facebook_page,2016-12-23,2016-12-25,7,2.3333333333333335,1942,1267,59,277.42857142857144,0.0017573475306237284,1939,3,-240
facebook_page,2016-12-24,2016-12-26,10,3.3333333333333335,3045,1282,65,304.5,0.0017573475306237284,3042,3,922
facebook_page,2016-12-25,2016-12-29,8,2.6666666666666665,2609,76,12,326.125,0.0011037527593818985,2608,1,-15
facebook_page,2016-12-26,2016-12-30,7,2.3333333333333335,2619,59,10,374.14285714285717,0.0,2619,0,-1333
facebook_page,2016-12-29,2016-12-31,3,1.0,1153,19,8,384.3333333333333,0.0,1153,0,-108
facebook_page,2016-12-30,2017-01-02,4,1.3333333333333333,1338,28,6,334.5,0.0,1338,0,160
facebook_page,2016-12-31,2017-01-03,4,1.3333333333333333,1171,30,6,292.75,0.0,1171,0,-34
facebook_page,2017-01-02,2017-01-06,6,2.0,1169,51,6,194.83333333333334,0.0,1169,0,-295
facebook_page,2017-01-03,2017-01-07,7,2.3333333333333335,1519,135,10,217.0,0.0,1519,0,677
facebook_page,2017-01-06,2017-01-08,11,3.6666666666666665,2616,346,16,237.8181818181818,0.0008769689229459345,2614,2,1065
facebook_page,2017-01-07,2017-01-09,9,3.0,3287,361,73,365.22222222222223,0.0008769689229459345,3285,2,26
facebook_page,2017-01-08,2017-01-10,7,2.3333333333333335,2596,367,85,370.85714285714283,0.0021790522562792677,2593,3,-1111
facebook_page,2017-01-09,2017-01-11,5,1.6666666666666667,1843,170,80,368.6,0.0022853675024582104,1841,2,-359
facebook_page,2017-01-10,2017-01-13,5,1.6666666666666667,1158,131,17,231.6,0.0022853675024582104,1156,2,32
facebook_page,2017-01-11,2017-01-14,8,2.6666666666666665,1890,6191,121,236.25,0.0013569762468528292,1887,3,374
facebook_page,2017-01-13,2017-01-15,7,2.3333333333333335,1542,6192,120,220.28571428571428,0.0003736920777279522,1540,2,-22
facebook_page,2017-01-14,2017-01-16,7,2.3333333333333335,1520,6351,130,217.14285714285714,0.002879957741888353,1516,4,-722
facebook_page,2017-01-15,2017-01-18,4,1.3333333333333333,894,198,10,223.5,0.002506265664160401,892,2,96
facebook_page,2017-01-16,2017-01-19,3,1.0,1163,177,10,387.6666666666667,0.016836483732696226,1138,25,269
facebook_page,2017-01-18,2017-01-20,4,1.3333333333333333,1479,22,0,369.75,0.014330218068535827,1456,23,220
facebook_page,2017-01-19,2017-01-21,4,1.3333333333333333,1383,19,3,345.75,0.014330218068535827,1360,23,-269
facebook_page,2017-01-20,2017-01-27,4,1.3333333333333333,1256,28,3,314.0,0.0,1256,0,-174
facebook_page,2017-01-21,2017-01-29,4,1.3333333333333333,1097,26,3,274.25,0.0,1097,0,157
facebook_page,2017-01-27,2017-01-30,4,1.3333333333333333,1132,29,0,283.0,0.0,1132,0,-107
facebook_page,2017-01-29,2017-01-31,5,1.6666666666666667,1192,29,4,238.4,0.0,1192,0,45
facebook_page,2017-01-30,2017-02-01,5,1.6666666666666667,1140,106,10,228.0,0.0,1140,0,70
facebook_page,2017-01-31,2017-02-02,5,1.6666666666666667,1128,119,10,225.6,0.0,1128,0,-179
facebook_page,2017-02-01,2017-02-06,4,1.3333333333333333,1287,374,14,321.75,0.000531632110579479,1286,1,256
facebook_page,2017-02-02,2017-02-07,10,3.3333333333333335,2042,447,17,204.2,0.000531632110579479,2041,1,837
facebook_page,2017-02-06,2017-02-08,12,4.0,2060,446,22,171.66666666666666,0.000531632110579479,2059,1,-320
facebook_page,2017-02-07,2017-02-09,15,5.0,2278,205,17,151.86666666666667,0.0,2278,0,-281
facebook_page,2017-02-08,2017-02-10,10,3.3333333333333335,1689,109,10,168.9,0.00036913990402362494,1688,1,230
facebook_page,2017-02-09,2017-02-11,10,3.3333333333333335,2291,90,12,229.1,0.00036913990402362494,2290,1,64
facebook_page,2017-02-10,2017-02-12,7,2.3333333333333335,1675,68,9,239.28571428571428,0.00036913990402362494,1674,1,-308
facebook_page,2017-02-11,2017-02-13,5,1.6666666666666667,1350,6,8,270.0,0.0,1350,0,-697
facebook_page,2017-02-12,2017-02-14,5,1.6666666666666667,1068,433,31,213.6,0.0,1068,0,398
facebook_page,2017-02-13,2017-02-15,6,2.0,1289,566,35,214.83333333333334,0.0008169934640522876,1288,1,238
facebook_page,2017-02-14,2017-02-16,6,2.0,1233,578,34,205.5,0.0008169934640522876,1232,1,-471
facebook_page,2017-02-15,2017-02-17,4,1.3333333333333333,819,161,5,204.75,0.0008169934640522876,818,1,-237
facebook_page,2017-02-16,2017-02-20,4,1.3333333333333333,553,47,3,138.25,0.0,553,0,28
facebook_page,2017-02-17,2017-02-22,5,1.6666666666666667,577,47,13,115.4,0.0,577,0,-33
facebook_page,2017-02-20,2017-02-24,5,1.6666666666666667,684,51,12,136.8,0.0,684,0,136
facebook_page,2017-02-22,2017-02-27,4,1.3333333333333333,546,32,11,136.5,0.0,546,0,-134
facebook_page,2017-02-24,2017-02-28,3,1.0,429,21,1,143.0,0.0,429,0,-257
facebook_page,2017-02-27,2017-03-01,4,1.3333333333333333,609,20,3,152.25,0.0,609,0,454
facebook_page,2017-02-28,2017-03-02,4,1.3333333333333333,647,24,3,161.75,0.0,647,0,21
facebook_page,2017-03-01,2017-03-03,4,1.3333333333333333,620,263,23,155.0,0.0,620,0,-464
facebook_page,2017-03-02,2017-03-04,7,2.3333333333333335,2478,409,48,354.0,0.00784313725490196,2464,14,2274
facebook_page,2017-03-03,2017-03-05,8,2.6666666666666665,2824,410,49,353.0,0.00784313725490196,2810,14,394
facebook_page,2017-03-04,2017-03-09,8,2.6666666666666665,3379,730,78,422.375,0.008971168839786338,3363,16,-1767
facebook_page,2017-03-05,2017-03-11,7,2.3333333333333335,3517,624,52,502.42857142857144,0.0011280315848843767,3515,2,2066
facebook_page,2017-03-09,2017-03-12,9,3.0,4515,732,58,501.6666666666667,0.0011280315848843767,4513,2,837
facebook_page,2017-03-11,2017-03-13,10,3.3333333333333335,4158,174,9,415.8,0.0,4158,0,-2262
facebook_page,2017-03-12,2017-03-14,8,2.6666666666666665,2147,129,10,268.375,0.0,2147,0,-943
facebook_page,2017-03-13,2017-03-15,5,1.6666666666666667,777,17,5,155.4,0.0,777,0,-176
facebook_page,2017-03-14,2017-03-18,5,1.6666666666666667,2551,800,75,510.2,0.0007251631617113851,2545,6,1523
facebook_page,2017-03-15,2017-03-19,4,1.3333333333333333,2748,811,73,687.0,0.0007251631617113851,2742,6,624
facebook_page,2017-03-18,2017-03-20,10,3.3333333333333335,3737,885,80,373.7,0.0007251631617113851,3731,6,-961
facebook_page,2017-03-19,2017-03-21,14,4.666666666666667,2565,144,15,183.21428571428572,0.0,2565,0,154
facebook_page,2017-03-20,2017-03-22,15,5.0,2617,129,15,174.46666666666667,0.0,2617,0,-313
facebook_page,2017-03-21,2017-03-23,9,3.0,1667,60,8,185.22222222222223,0.0,1667,0,-739
facebook_page,2017-03-22,2017-03-24,4,1.3333333333333333,1110,16,3,277.5,0.0,1110,0,-455
facebook_page,2017-03-23,2017-03-25,3,1.0,537,18,5,179.0,0.0,537,0,64
facebook_page,2017-03-24,2017-03-26,3,1.0,657,33,7,219.0,0.0,657,0,-62
facebook_page,2017-03-25,2017-03-27,5,1.6666666666666667,681,49,12,136.2,0.0,681,0,142
facebook_page,2017-03-26,2017-03-29,5,1.6666666666666667,554,50,16,110.8,0.0,554,0,-183
facebook_page,2017-03-27,2017-03-30,5,1.6666666666666667,422,30,11,84.4,0.0,422,0,-218
facebook_page,2017-03-29,2017-03-31,4,1.3333333333333333,415,18,6,103.75,0.0,415,0,262
facebook_page,2017-03-30,2017-04-01,5,1.6666666666666667,826,9,0,165.2,0.0,826,0,360
facebook_page,2017-03-31,2017-04-03,5,1.6666666666666667,779,11,3,155.8,0.0,779,0,-258
facebook_page,2017-04-01,2017-04-04,4,1.3333333333333333,490,12,3,122.5,0.0,490,0,-438
facebook_page,2017-04-03,2017-04-05,6,2.0,1305,19,3,217.5,0.0,1305,0,1222
facebook_page,2017-04-04,2017-04-06,6,2.0,1477,13,0,246.16666666666666,0.0,1477,0,203
facebook_page,2017-04-05,2017-04-07,6,2.0,1875,14,0,312.5,0.0,1875,0,-855
facebook_page,2017-04-06,2017-04-08,5,1.6666666666666667,1114,23,4,222.8,0.0,1114,0,289
facebook_page,2017-04-07,2017-04-09,5,1.6666666666666667,1304,39,4,260.8,0.0,1304,0,-5
facebook_page,2017-04-08,2017-04-11,6,2.0,1516,43,6,252.66666666666666,0.0,1516,0,118
facebook_page,2017-04-09,2017-04-12,6,2.0,1675,42,2,279.1666666666667,0.0,1675,0,258
facebook_page,2017-04-11,2017-04-14,6,2.0,1593,33,2,265.5,0.0,1593,0,-299
facebook_page,2017-04-12,2017-04-17,5,1.6666666666666667,1154,28,0,230.8,0.0,1154,0,-480
facebook_page,2017-04-14,2017-04-18,3,1.0,685,14,0,228.33333333333334,0.0,685,0,-129
facebook_page,2017-04-17,2017-04-19,4,1.3333333333333333,1148,316,23,287.0,0.0014052838673412028,1143,5,603
facebook_page,2017-04-18,2017-04-20,8,2.6666666666666665,2233,859,55,279.125,0.0015138615003488032,2227,6,1074
facebook_page,2017-04-19,2017-04-21,8,2.6666666666666665,2331,857,55,291.375,0.0015138615003488032,2325,6,-494
facebook_page,2017-04-20,2017-04-22,8,2.6666666666666665,1804,553,32,225.5,0.00010857763300760044,1803,1,-1009
facebook_page,2017-04-21,2017-04-26,5,1.6666666666666667,604,6,1,120.8,0.0,604,0,-224
facebook_page,2017-04-22,2017-04-27,6,2.0,716,278,22,119.33333333333333,0.0,716,0,145
facebook_page,2017-04-26,2017-04-29,5,1.6666666666666667,628,278,24,125.6,0.0,628,0,103
facebook_page,2017-04-27,2017-05-01,5,1.6666666666666667,1227,591,52,245.4,0.0006693440428380187,1225,2,263
facebook_page,2017-04-29,2017-05-02,6,2.0,1198,322,32,199.66666666666666,0.0006693440428380187,1196,2,204
facebook_page,2017-05-01,2017-05-04,7,2.3333333333333335,1729,327,30,247.0,0.0006693440428380187,1727,2,35
facebook_page,2017-05-02,2017-05-05,7,2.3333333333333335,1157,13,6,165.28571428571428,0.0,1157,0,-280
facebook_page,2017-05-04,2017-05-08,6,2.0,872,14,6,145.33333333333334,0.0,872,0,-612
facebook_page,2017-05-05,2017-05-10,7,2.3333333333333335,531,15,8,75.85714285714286,0.0009298000929800093,529,2,266
facebook_page,2017-05-08,2017-05-11,6,2.0,473,15,5,78.83333333333333,0.0009298000929800093,471,2,-53
facebook_page,2017-05-10,2017-05-12,5,1.6666666666666667,491,11,4,98.2,0.0009298000929800093,489,2,-253
facebook_page,2017-05-11,2017-05-13,3,1.0,157,0,2,52.333333333333336,0.0,157,0,-10
facebook_page,2017-05-12,2017-05-14,3,1.0,202,2,0,67.33333333333333,0.0,202,0,-26
facebook_page,2017-05-13,2017-05-19,3,1.0,99,2,0,33.0,0.0,99,0,-22
facebook_page,2017-05-14,2017-05-21,4,1.3333333333333333,927,19,3,231.75,0.0,927,0,773
facebook_page,2017-05-19,2017-05-30,4,1.3333333333333333,1140,29,3,285.0,0.0,1140,0,290
facebook_page,2017-05-21,2017-06-02,5,1.6666666666666667,1149,29,6,229.8,0.0,1149,0,-841
facebook_page,2017-05-30,2017-06-05,4,1.3333333333333333,370,22,5,92.5,0.0,370,0,-219
facebook_page,2017-06-02,2017-06-07,5,1.6666666666666667,594,19,6,118.8,0.0,594,0,505
facebook_page,2017-06-05,2017-06-08,7,2.3333333333333335,1541,26,6,220.14285714285714,0.0,1541,0,885
facebook_page,2017-06-07,2017-06-10,9,3.0,2133,32,4,237.0,0.0,2133,0,149
facebook_page,2017-06-08,2017-06-11,8,2.6666666666666665,2004,26,3,250.5,0.0,2004,0,-571
facebook_page,2017-06-10,2017-06-12,8,2.6666666666666665,1868,27,0,233.5,0.0,1868,0,157
facebook_page,2017-06-11,2017-06-13,7,2.3333333333333335,1778,16,0,254.0,0.0,1778,0,188
facebook_page,2017-06-12,2017-06-16,9,3.0,1401,13,0,155.66666666666666,0.0,1401,0,-812
facebook_page,2017-06-13,2017-06-17,7,2.3333333333333335,585,5,0,83.57142857142857,0.0,585,0,-569
facebook_page,2017-06-16,2017-06-18,8,2.6666666666666665,256,6,0,32.0,0.0,256,0,236
facebook_page,2017-06-17,2017-06-21,11,3.6666666666666665,548,14,1,49.81818181818182,0.0,548,0,296
facebook_page,2017-06-18,2017-06-22,12,4.0,705,19,2,58.75,0.0,705,0,-83
facebook_page,2017-06-21,2017-06-23,16,5.333333333333333,476,13,2,29.75,0.0,476,0,-285
facebook_page,2017-06-22,2017-06-24,16,5.333333333333333,1097,54,3,68.5625,0.0,1097,0,760
facebook_page,2017-06-23,2017-06-25,19,6.333333333333333,2824,532,31,148.6315789473684,0.0,2824,0,1873
facebook_page,2017-06-24,2017-06-26,22,7.333333333333333,3338,546,33,151.72727272727272,0.0,3338,0,-392
facebook_page,2017-06-25,2017-06-27,21,7.0,2428,497,31,115.61904761904762,0.0,2428,0,-1877
facebook_page,2017-06-26,2017-06-28,17,5.666666666666667,547,15,2,32.1764705882353,0.0,547,0,-522
facebook_page,2017-06-27,2017-06-29,9,3.0,20,1,0,2.2222222222222223,0.0,20,0,-9
facebook_page,2017-06-28,2017-06-30,7,2.3333333333333335,19,2,0,2.7142857142857144,0.0,19,0,3
facebook_page,2017-06-29,2017-07-01,6,2.0,13,1,0,2.1666666666666665,0.0,13,0,-1
facebook_page,2017-06-30,2017-07-02,5,1.6666666666666667,21,1,0,4.2,0.0,21,0,0
facebook_page,2017-07-01,2017-07-03,9,3.0,303,19,4,33.666666666666664,0.0,303,0,291
facebook_page,2017-07-02,2017-07-04,15,5.0,994,45,4,66.26666666666667,0.0,994,0,682
facebook_page,2017-07-03,2017-07-05,16,5.333333333333333,1083,54,5,67.6875,0.0,1083,0,-193
facebook_page,2017-07-04,2017-07-06,13,4.333333333333333,819,35,1,63.0,0.0,819,0,-664
facebook_page,2017-07-05,2017-07-07,10,3.3333333333333335,133,9,1,13.3,0.0,133,0,-93
facebook_page,2017-07-06,2017-07-08,12,4.0,177,16,6,14.75,0.0,177,0,115
facebook_page,2017-07-07,2017-07-09,14,4.666666666666667,551,33,7,39.357142857142854,0.0,551,0,396
facebook_page,2017-07-08,2017-07-10,19,6.333333333333333,566,34,7,29.789473684210527,0.0,566,0,-122
facebook_page,2017-07-09,2017-07-11,20,6.666666666666667,458,18,2,22.9,0.0,458,0,-367
facebook_page,2017-07-10,2017-07-12,18,6.0,478,534,40,26.555555555555557,0.0,478,0,401
facebook_page,2017-07-11,2017-07-13,13,4.333333333333333,511,543,40,39.30769230769231,0.0,511,0,19
facebook_page,2017-07-12,2017-07-14,9,3.0,484,543,39,53.77777777777778,0.0,484,0,-414
facebook_page,2017-07-13,2017-07-15,9,3.0,825,8914,414,91.66666666666667,0.0024185087590884694,817,8,709
facebook_page,2017-07-14,2017-07-16,7,2.3333333333333335,1178,8913,416,168.28571428571428,0.0024185087590884694,1170,8,399
facebook_page,2017-07-15,2017-07-17,24,8.0,2201,14325,725,91.70833333333333,0.0026036939442736543,2190,11,268
facebook_page,2017-07-16,2017-07-18,33,11.0,2145,11300,520,65.0,0.0004282280822565183,2140,5,300
facebook_page,2017-07-17,2017-07-19,32,10.666666666666666,1740,11291,518,54.375,0.0004282280822565183,1735,5,-1029
facebook_page,2017-07-18,2017-07-20,21,7.0,1677,8220,320,79.85714285714286,0.0002430428970713331,1675,2,261
facebook_page,2017-07-19,2017-07-21,13,4.333333333333333,2256,2391,113,173.53846153846155,0.0,2256,0,1284
facebook_page,2017-07-20,2017-07-22,19,6.333333333333333,3098,5959,283,163.05263157894737,0.000992063492063492,3096,2,-124
facebook_page,2017-07-21,2017-07-23,19,6.333333333333333,2187,3621,174,115.10526315789474,0.000992063492063492,2185,2,-1229
facebook_page,2017-07-22,2017-07-24,21,7.0,1651,8836,375,78.61904761904762,0.0013501014440864066,1647,4,-94
facebook_page,2017-07-23,2017-07-25,25,8.333333333333334,1371,10511,450,54.84,0.0005714395738752405,1368,3,507
facebook_page,2017-07-24,2017-07-26,20,6.666666666666667,1792,11082,496,89.6,0.0005714395738752405,1789,3,-272
facebook_page,2017-07-25,2017-07-27,25,8.333333333333334,1548,9762,418,61.92,0.0005255114845239866,1545,3,-58
facebook_page,2017-07-26,2017-07-28,21,7.0,1134,4772,190,54.0,0.00031210986267166043,1132,2,-328
facebook_page,2017-07-27,2017-07-29,21,7.0,708,4201,142,33.714285714285715,0.0037843320848938828,705,3,-454
facebook_page,2017-07-28,2017-07-30,13,4.333333333333333,508,4231,175,39.07692307692308,0.003836123241145075,506,2,156
facebook_page,2017-07-29,2017-07-31,10,3.3333333333333335,447,4170,178,44.7,0.003836123241145075,445,2,37
facebook_page,2017-07-30,2017-08-01,15,5.0,1443,7202,384,96.2,0.0006391556294375791,1441,2,742
facebook_page,2017-07-31,2017-08-02,18,6.0,1924,7480,410,106.88888888888889,0.0002752546105147261,1923,1,698
