status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4,engagement_score,engagement_level,hour,dayofweek
5148,video,2018-05-15 01:04:00,183,543,233,116,67,0,0,0,0,,,,,1968,high,1,1
5149,video,2018-05-14 07:03:00,111,362,161,78,30,0,3,0,0,,,,,1318,high,7,0
5150,video,2018-05-14 01:02:00,165,495,267,113,49,1,2,0,0,,,,,1956,high,1,0
5151,photo,2018-05-13 07:56:00,36,0,1,36,0,0,0,0,0,,,,,39,medium,7,6
5152,photo,2018-05-13 07:15:00,27,0,1,27,0,0,0,0,0,,,,,30,low,7,6
5153,video,2018-05-13 07:00:00,140,379,111,71,67,1,0,1,0,,,,,1231,high,7,6
5154,video,2018-05-13 01:12:00,102,276,209,63,39,0,0,0,0,,,,,1281,high,1,6
5155,video,2018-05-12 22:05:00,22,0,2,22,0,0,0,0,0,,,,,28,low,22,5
5156,photo,2018-05-11 08:06:00,11,0,0,10,1,0,0,0,0,,,,,11,low,8,4
5157,photo,2018-05-11 01:41:00,11,1,0,11,0,0,0,0,0,,,,,13,low,1,4
5158,video,2018-05-11 01:05:00,167,442,174,91,71,1,4,0,0,,,,,1573,high,1,4
5159,photo,2018-05-10 22:44:00,28,1,0,28,0,0,0,0,0,,,,,30,low,22,3
5160,video,2018-05-10 21:52:00,51,0,10,50,0,1,0,0,0,,,,,81,medium,21,3
5161,photo,2018-05-10 07:47:00,43,0,0,43,0,0,0,0,0,,,,,43,medium,7,3
5162,video,2018-05-10 07:00:00,176,472,182,112,59,2,2,1,0,,,,,1666,high,7,3
5163,video,2018-05-10 00:57:00,110,369,159,73,33,2,2,0,0,,,,,1325,high,0,3
5164,photo,2018-05-09 23:28:00,20,1,0,20,0,0,0,0,0,,,,,22,low,23,2
5165,photo,2018-05-09 22:22:00,18,1,0,18,0,0,0,0,0,,,,,20,low,22,2
5166,photo,2018-05-09 08:03:00,26,1,0,25,1,0,0,0,0,,,,,28,low,8,2
5167,video,2018-05-09 06:59:00,148,348,169,90,53,3,1,1,0,,,,,1351,high,6,2
5168,photo,2018-05-09 02:31:00,28,0,0,28,0,0,0,0,0,,,,,28,low,2,2
5169,photo,2018-05-09 01:24:00,28,1,0,28,0,0,0,0,0,,,,,30,low,1,2
5170,video,2018-05-09 01:04:00,173,477,204,101,68,0,2,0,2,,,,,1739,high,1,2
5171,video,2018-05-08 06:59:00,145,326,148,81,59,2,3,0,0,,,,,1241,high,6,1
5172,video,2018-05-08 01:04:00,122,287,116,80,40,0,1,1,0,,,,,1044,high,1,1
5173,video,2018-05-07 07:00:00,134,420,169,76,56,1,1,0,0,,,,,1481,high,7,0
5174,video,2018-05-07 00:59:00,157,413,200,102,53,0,0,2,0,,,,,1583,high,0,0
5175,video,2018-05-06 22:26:00,25,0,8,25,0,0,0,0,0,,,,,49,medium,22,6
5176,video,2018-05-06 06:58:00,106,194,94,61,43,1,1,0,0,,,,,776,high,6,6
5177,video,2018-05-06 02:23:00,64,107,39,57,7,0,0,0,0,,,,,395,high,2,6
5178,video,2018-05-06 01:04:00,144,250,228,85,54,0,4,0,1,,,,,1328,high,1,6
5179,video,2018-05-05 07:03:00,47,0,9,46,0,1,0,0,0,,,,,74,medium,7,5
5180,video,2018-05-05 07:01:00,198,373,187,125,70,1,2,0,0,,,,,1505,high,7,5
5181,photo,2018-05-05 02:06:00,29,0,0,29,0,0,0,0,0,,,,,29,low,2,5
5182,video,2018-05-05 01:08:00,159,306,206,91,64,0,3,0,1,,,,,1389,high,1,5
5183,photo,2018-05-04 08:15:00,29,0,0,29,0,0,0,0,0,,,,,29,low,8,4
5184,photo,2018-05-04 07:28:00,17,0,0,16,0,1,0,0,0,,,,,17,low,7,4
5185,video,2018-05-04 07:00:00,214,528,265,136,78,0,0,0,0,,,,,2065,high,7,4
5186,video,2018-05-04 01:01:00,195,525,287,119,73,0,3,0,0,,,,,2106,high,1,4
5187,video,2018-05-03 07:04:00,132,385,144,98,32,0,2,0,0,,,,,1334,high,7,3
5188,photo,2018-05-03 01:43:00,22,0,0,22,0,0,0,0,0,,,,,22,low,1,3
5189,video,2018-05-03 01:03:00,113,183,120,74,38,0,0,0,1,,,,,839,high,1,3
5190,photo,2018-05-02 23:36:00,21,2,0,20,0,1,0,0,0,,,,,25,low,23,2
5191,video,2018-05-02 07:00:00,204,358,144,164,36,2,2,0,0,,,,,1352,high,7,2
5192,status,2018-05-02 02:18:00,43,0,1,42,1,0,0,0,0,,,,,46,medium,2,2
5193,photo,2018-05-02 01:14:00,20,1,0,20,0,0,0,0,0,,,,,22,low,1,2
5194,video,2018-05-02 01:00:00,138,321,149,85,51,2,0,0,0,,,,,1227,high,1,2
5195,photo,2018-05-01 22:30:00,20,0,0,19,1,0,0,0,0,,,,,20,low,22,1
5196,video,2018-05-01 07:06:00,197,324,163,158,37,1,1,0,0,,,,,1334,high,7,1
5197,video,2018-05-01 01:01:00,263,353,198,209,52,1,1,0,0,,,,,1563,high,1,1
5198,photo,2018-04-30 07:57:00,51,0,0,51,0,0,0,0,0,,,,,51,medium,7,0
5199,video,2018-04-30 07:20:00,212,342,120,168,42,1,1,0,0,,,,,1256,high,7,0
5200,video,2018-04-30 01:04:00,145,402,153,86,57,0,1,0,1,,,,,1408,high,1,0
5201,photo,2018-04-29 07:37:00,29,0,0,29,0,0,0,0,0,,,,,29,low,7,6
5202,video,2018-04-29 07:02:00,150,354,175,88,57,1,3,0,1,,,,,1383,high,7,6
5203,video,2018-04-29 00:59:00,221,388,225,115,100,2,4,0,0,,,,,1672,high,0,6
5204,video,2018-04-28 07:00:00,92,182,122,61,29,2,0,0,0,,,,,822,high,7,5
5205,photo,2018-04-28 01:13:00,24,0,2,24,0,0,0,0,0,,,,,30,low,1,5
5206,video,2018-04-28 00:58:00,213,305,221,123,86,1,2,0,1,,,,,1486,high,0,5
5207,photo,2018-04-27 07:49:00,40,2,0,39,1,0,0,0,0,,,,,44,medium,7,4
5208,photo,2018-04-27 07:16:00,40,0,2,40,0,0,0,0,0,,,,,46,medium,7,4
5209,video,2018-04-27 06:58:00,219,437,247,146,70,1,2,0,0,,,,,1834,high,6,4
5210,video,2018-04-27 00:58:00,245,305,185,209,35,1,0,0,0,,,,,1410,high,0,4
5211,photo,2018-04-26 22:28:00,23,0,0,22,1,0,0,0,0,,,,,23,low,22,3
5212,video,2018-04-26 07:03:00,218,635,349,163,52,1,1,0,1,,,,,2535,high,7,3
5213,video,2018-04-26 01:04:00,303,604,291,198,100,3,1,1,0,,,,,2384,high,1,3
5214,video,2018-04-25 07:06:00,214,462,167,143,69,0,0,2,0,,,,,1639,high,7,2
5215,video,2018-04-25 00:59:00,179,390,224,123,49,4,3,0,0,,,,,1631,high,0,2
5216,video,2018-04-24 07:10:00,177,373,227,141,34,1,1,0,0,,,,,1604,high,7,1
5217,video,2018-04-24 01:17:00,57,1,14,57,0,0,0,0,0,,,,,101,medium,1,1
5218,video,2018-04-24 01:09:00,145,328,174,113,29,0,1,1,1,,,,,1323,high,1,1
5219,photo,2018-04-23 22:58:00,15,0,0,15,0,0,0,0,0,,,,,15,low,22,0
5220,video,2018-04-23 22:13:00,14,0,6,14,0,0,0,0,0,,,,,32,low,22,0
5221,video,2018-04-23 07:05:00,125,254,145,90,33,2,0,0,0,,,,,1068,high,7,0
5222,video,2018-04-23 01:07:00,209,275,129,173,35,1,0,0,0,,,,,1146,high,1,0
5223,photo,2018-04-22 08:30:00,17,0,0,17,0,0,0,0,0,,,,,17,low,8,6
5224,video,2018-04-22 06:56:00,151,218,230,112,34,3,2,0,0,,,,,1277,high,6,6
5225,video,2018-04-22 01:02:00,163,269,243,105,53,1,4,0,0,,,,,1430,high,1,6
5226,video,2018-04-21 07:06:00,173,360,156,107,61,1,2,0,2,,,,,1361,high,7,5
5227,video,2018-04-21 01:03:00,233,3360,335,198,35,0,0,0,0,,,,,7958,high,1,5
5228,photo,2018-04-20 22:40:00,8,0,0,7,0,1,0,0,0,,,,,8,low,22,4
5229,video,2018-04-20 22:27:00,10,0,8,10,0,0,0,0,0,,,,,34,medium,22,4
5230,video,2018-04-20 07:06:00,147,346,94,103,40,3,1,0,0,,,,,1121,high,7,4
5231,video,2018-04-20 01:06:00,182,338,196,110,68,3,1,0,0,,,,,1446,high,1,4
5232,video,2018-04-19 07:01:00,46,0,10,44,1,0,1,0,0,,,,,76,medium,7,3
5233,video,2018-04-19 07:00:00,120,247,109,86,30,3,0,1,0,,,,,941,high,7,3
5234,video,2018-04-19 01:08:00,146,396,170,104,38,1,2,1,0,,,,,1448,high,1,3
5235,video,2018-04-18 01:04:00,189,391,138,142,45,1,1,0,0,,,,,1385,high,1,2
5236,photo,2018-04-17 08:21:00,35,0,0,35,0,0,0,0,0,,,,,35,medium,8,1
5237,photo,2018-04-17 07:41:00,21,1,0,21,0,0,0,0,0,,,,,23,low,7,1
5238,photo,2018-04-17 07:14:00,25,1,1,25,0,0,0,0,0,,,,,30,low,7,1
5239,video,2018-04-17 07:02:00,239,404,190,197,40,0,1,0,1,,,,,1617,high,7,1
5240,photo,2018-04-17 02:35:00,13,0,0,13,0,0,0,0,0,,,,,13,low,2,1
5241,video,2018-04-17 01:09:00,183,419,215,123,56,0,4,0,0,,,,,1666,high,1,1
5242,photo,2018-04-12 22:19:00,95,0,4,88,0,0,7,0,0,,,,,107,medium,22,3
5243,photo,2018-04-12 01:15:00,53,1,2,53,0,0,0,0,0,,,,,61,medium,1,3
5244,video,2018-04-12 01:02:00,146,304,169,111,31,2,2,0,0,,,,,1261,high,1,3
5245,video,2018-04-11 06:03:00,109,358,139,76,31,1,1,0,0,,,,,1242,high,6,2
5246,photo,2018-04-11 01:18:00,43,1,0,43,0,0,0,0,0,,,,,45,medium,1,2
5247,video,2018-04-11 01:04:00,158,333,164,110,47,0,0,1,0,,,,,1316,high,1,2
5248,photo,2018-04-10 22:51:00,17,0,0,17,0,0,0,0,0,,,,,17,low,22,1
5249,video,2018-04-10 07:03:00,136,319,226,98,34,0,4,0,0,,,,,1452,high,7,1
5250,photo,2018-04-10 02:39:00,20,0,0,20,0,0,0,0,0,,,,,20,low,2,1
5251,video,2018-04-10 01:07:00,104,299,136,61,40,0,2,0,1,,,,,1110,high,1,1
5252,video,2018-04-09 22:03:00,30,0,9,29,1,0,0,0,0,,,,,57,medium,22,0
5253,video,2018-04-09 07:00:00,124,305,109,91,30,1,2,0,0,,,,,1061,high,7,0
5254,photo,2018-04-09 02:05:00,17,0,0,16,1,0,0,0,0,,,,,17,low,2,0
5255,video,2018-04-09 01:00:00,165,413,227,107,52,2,4,0,0,,,,,1672,high,1,0
5256,photo,2018-04-08 22:46:00,6,0,0,6,0,0,0,0,0,,,,,6,low,22,6
5257,photo,2018-04-08 07:17:00,21,2,0,21,0,0,0,0,0,,,,,25,low,7,6
5258,video,2018-04-08 07:02:00,144,220,178,96,47,1,0,0,0,,,,,1118,high,7,6
5259,photo,2018-04-08 01:56:00,36,0,0,36,0,0,0,0,0,,,,,36,medium,1,6
5260,photo,2018-04-08 01:14:00,17,0,0,17,0,0,0,0,0,,,,,17,low,1,6
5261,video,2018-04-08 01:01:00,205,257,275,125,73,1,5,0,1,,,,,1544,high,1,6
5262,photo,2018-04-07 23:11:00,29,0,1,29,0,0,0,0,0,,,,,32,low,23,5
5263,video,2018-04-07 07:04:00,162,386,296,106,52,1,1,0,2,,,,,1822,high,7,5
5264,video,2018-04-07 01:05:00,166,384,294,107,58,0,1,0,0,,,,,1816,high,1,5
5265,photo,2018-04-06 07:16:00,38,0,0,37,0,0,1,0,0,,,,,38,medium,7,4
5266,video,2018-04-06 07:05:00,199,432,247,162,27,1,8,0,1,,,,,1804,high,7,4
5267,video,2018-04-06 01:04:00,186,398,302,145,35,3,3,0,0,,,,,1888,high,1,4
5268,photo,2018-04-05 22:32:00,18,0,0,18,0,0,0,0,0,,,,,18,low,22,3
5269,video,2018-04-05 06:31:00,174,332,145,155,18,0,1,0,0,,,,,1273,high,6,3
5270,video,2018-04-05 01:05:00,38,0,14,38,0,0,0,0,0,,,,,80,medium,1,3
5271,video,2018-04-05 01:02:00,156,464,288,94,56,1,4,0,1,,,,,1948,high,1,3
5272,photo,2018-04-04 23:28:00,19,0,1,19,0,0,0,0,0,,,,,22,low,23,2
5273,video,2018-04-04 06:30:00,122,307,131,87,33,0,0,1,1,,,,,1129,high,6,2
5274,video,2018-04-04 01:07:00,110,335,123,77,31,1,1,0,0,,,,,1149,high,1,2
5275,video,2018-04-03 01:05:00,164,626,184,119,44,0,1,0,0,,,,,1968,high,1,1
5276,photo,2018-04-02 07:19:00,15,0,0,15,0,0,0,0,0,,,,,15,low,7,0
5277,video,2018-04-02 07:04:00,148,347,146,104,39,1,3,0,1,,,,,1280,high,7,0
5278,photo,2018-04-02 02:09:00,6,0,0,6,0,0,0,0,0,,,,,6,low,2,0
5279,video,2018-04-02 01:06:00,106,324,138,82,21,1,2,0,0,,,,,1168,high,1,0
5280,photo,2018-04-01 23:21:00,14,0,0,14,0,0,0,0,0,,,,,14,low,23,6
5281,photo,2018-04-01 07:58:00,26,0,0,26,0,0,0,0,0,,,,,26,low,7,6
5282,photo,2018-04-01 07:31:00,20,0,0,20,0,0,0,0,0,,,,,20,low,7,6
5283,video,2018-04-01 07:17:00,95,295,84,55,35,0,4,1,0,,,,,937,high,7,6
5284,video,2018-04-01 01:03:00,150,526,255,114,36,0,0,0,0,,,,,1967,high,1,6
5285,video,2018-03-31 22:06:00,18,1,3,18,0,0,0,0,0,,,,,29,low,22,5
5286,video,2018-03-31 07:04:00,146,864,199,107,37,0,0,1,1,,,,,2471,high,7,5
5287,video,2018-03-31 01:06:00,163,341,173,109,53,0,1,0,0,,,,,1364,high,1,5
5288,video,2018-03-30 07:05:00,150,398,187,105,38,2,3,1,1,,,,,1507,high,7,4
5289,video,2018-03-30 01:00:00,115,281,151,81,33,0,0,1,0,,,,,1130,high,1,4
5290,video,2018-03-29 06:31:00,155,375,233,112,41,0,2,0,0,,,,,1604,high,6,3
5291,video,2018-03-29 01:10:00,168,703,160,116,49,0,3,0,0,,,,,2054,high,1,3
5292,video,2018-03-28 06:32:00,158,623,155,114,37,1,2,2,2,,,,,1869,high,6,2
5293,video,2018-03-28 01:07:00,163,1138,200,116,43,3,0,0,1,,,,,3039,high,1,2
5294,photo,2018-03-27 22:21:00,19,0,1,18,1,0,0,0,0,,,,,22,low,22,1
5295,video,2018-03-27 07:00:00,182,353,126,125,50,2,4,0,1,,,,,1266,high,7,1
5296,photo,2018-03-27 02:44:00,29,0,1,29,0,0,0,0,0,,,,,32,low,2,1
5297,video,2018-03-27 00:59:00,164,447,170,117,39,3,4,0,1,,,,,1568,high,0,1
5298,photo,2018-03-26 23:21:00,23,0,0,23,0,0,0,0,0,,,,,23,low,23,0
5299,photo,2018-03-26 23:07:00,7,0,0,7,0,0,0,0,0,,,,,7,low,23,0
5300,video,2018-03-26 07:06:00,116,250,111,68,45,0,2,1,0,,,,,949,high,7,0
5301,video,2018-03-26 01:06:00,16,0,0,15,1,0,0,0,0,,,,,16,low,1,0
5302,video,2018-03-26 01:03:00,143,417,163,95,41,3,4,0,0,,,,,1466,high,1,0
5303,photo,2018-03-25 23:18:00,18,0,0,17,1,0,0,0,0,,,,,18,low,23,6
5304,photo,2018-03-25 23:00:00,8,0,1,7,1,0,0,0,0,,,,,11,low,23,6
5305,video,2018-03-25 07:01:00,144,383,196,87,54,0,3,0,0,,,,,1498,high,7,6
5306,video,2018-03-25 01:09:00,158,324,215,119,33,1,5,0,0,,,,,1451,high,1,6
5307,photo,2018-03-24 07:31:00,6,0,0,6,0,0,0,0,0,,,,,6,low,7,5
5308,photo,2018-03-24 07:12:00,22,0,0,22,0,0,0,0,0,,,,,22,low,7,5
5309,video,2018-03-24 07:02:00,121,442,104,73,48,0,0,0,0,,,,,1317,high,7,5
5310,photo,2018-03-24 02:12:00,26,0,1,26,0,0,0,0,0,,,,,29,low,2,5
5311,video,2018-03-24 01:01:00,153,339,187,107,42,1,2,0,1,,,,,1392,high,1,5
5312,photo,2018-03-23 22:26:00,10,0,0,10,0,0,0,0,0,,,,,10,low,22,4
5313,photo,2018-03-23 08:05:00,13,0,0,13,0,0,0,0,0,,,,,13,low,8,4
5314,video,2018-03-23 07:01:00,202,323,166,132,67,0,3,0,0,,,,,1346,high,7,4
5315,video,2018-03-23 01:07:00,29,0,1,29,0,0,0,0,0,,,,,32,low,1,4
5316,video,2018-03-23 01:07:00,151,328,135,92,52,0,3,0,4,,,,,1212,high,1,4
5317,video,2018-03-22 07:37:00,132,263,43,106,25,0,0,1,0,,,,,787,high,7,3
5318,video,2018-03-22 06:34:00,145,142,97,93,52,0,0,0,0,,,,,720,high,6,3
5319,video,2018-03-22 01:06:00,150,388,201,98,47,0,4,0,1,,,,,1529,high,1,3
5320,video,2018-03-21 22:10:00,12,1,3,12,0,0,0,0,0,,,,,23,low,22,2
5321,video,2018-03-21 06:39:00,193,631,206,133,57,2,0,1,0,,,,,2073,high,6,2
5322,video,2018-03-21 01:02:00,214,530,209,141,65,4,3,0,1,,,,,1901,high,1,2
5323,photo,2018-03-20 07:37:00,24,1,0,23,1,0,0,0,0,,,,,26,low,7,1
5324,video,2018-03-20 07:11:00,27,0,0,27,0,0,0,0,0,,,,,27,low,7,1
5325,video,2018-03-20 07:09:00,187,544,142,124,55,2,5,0,1,,,,,1701,high,7,1
5326,video,2018-03-20 01:11:00,173,429,166,132,37,2,0,2,0,,,,,1529,high,1,1
5327,photo,2018-03-19 08:30:00,48,4,2,48,0,0,0,0,0,,,,,62,medium,8,0
5328,video,2018-03-19 07:03:00,190,511,197,142,46,0,1,0,1,,,,,1803,high,7,0
5329,photo,2018-03-19 01:43:00,13,0,0,13,0,0,0,0,0,,,,,13,low,1,0
5330,video,2018-03-19 01:02:00,226,556,268,146,79,0,1,0,0,,,,,2142,high,1,0
5331,photo,2018-03-18 22:44:00,15,0,0,15,0,0,0,0,0,,,,,15,low,22,6
5332,video,2018-03-18 06:57:00,154,467,111,89,59,0,4,1,1,,,,,1421,high,6,6
5333,video,2018-03-18 01:04:00,98,346,142,68,28,1,1,0,0,,,,,1216,high,1,6
5334,video,2018-03-17 07:07:00,30,0,4,30,0,0,0,0,0,,,,,42,medium,7,5
5335,video,2018-03-17 07:04:00,157,499,220,128,24,1,4,0,0,,,,,1815,high,7,5
5336,video,2018-03-16 22:00:00,140,262,166,92,48,0,0,0,0,,,,,1162,high,22,4
5337,video,2018-03-16 07:02:00,125,323,146,84,40,0,1,0,0,,,,,1209,high,7,4
5338,video,2018-03-16 01:07:00,170,472,200,122,45,1,2,0,0,,,,,1714,high,1,4
5339,photo,2018-03-15 22:39:00,25,0,0,25,0,0,0,0,0,,,,,25,low,22,3
5340,photo,2018-03-15 07:53:00,22,1,0,22,0,0,0,0,0,,,,,24,low,7,3
5341,photo,2018-03-15 07:35:00,19,0,0,19,0,0,0,0,0,,,,,19,low,7,3
5342,video,2018-03-15 06:31:00,144,347,119,84,56,2,1,0,1,,,,,1195,high,6,3
5343,video,2018-03-15 01:05:00,150,379,166,99,48,0,3,0,0,,,,,1406,high,1,3
5344,photo,2018-03-14 23:17:00,14,0,0,14,0,0,0,0,0,,,,,14,low,23,2
5345,photo,2018-03-14 07:59:00,27,0,0,27,0,0,0,0,0,,,,,27,low,7,2
5346,video,2018-03-14 06:34:00,218,354,155,177,38,2,1,0,0,,,,,1391,high,6,2
5347,video,2018-03-14 01:05:00,163,347,185,122,39,0,1,1,0,,,,,1412,high,1,2
5348,photo,2018-03-13 23:08:00,23,1,0,22,1,0,0,0,0,,,,,25,low,23,1
5349,photo,2018-03-13 08:03:00,32,1,0,32,0,0,0,0,0,,,,,34,medium,8,1
5350,video,2018-03-13 07:05:00,152,333,104,98,49,1,2,1,1,,,,,1130,high,7,1
5351,photo,2018-03-13 02:21:00,21,1,0,21,0,0,0,0,0,,,,,23,low,2,1
5352,video,2018-03-13 01:08:00,135,326,122,86,44,1,1,0,3,,,,,1153,high,1,1
5353,photo,2018-03-12 08:03:00,38,1,0,38,0,0,0,0,0,,,,,40,medium,8,0
5354,video,2018-03-12 07:01:00,189,329,144,111,77,0,1,0,0,,,,,1279,high,7,0
5355,video,2018-03-12 01:06:00,237,507,225,155,80,0,0,1,1,,,,,1926,high,1,0
5356,video,2018-03-11 07:02:00,189,442,202,115,66,4,2,2,0,,,,,1679,high,7,6
5357,photo,2018-03-11 01:20:00,22,1,0,21,1,0,0,0,0,,,,,24,low,1,6
5358,video,2018-03-11 01:07:00,194,419,218,110,83,0,0,0,1,,,,,1686,high,1,6
5359,video,2018-03-10 07:07:00,156,847,217,116,39,0,1,0,0,,,,,2501,high,7,5
5360,video,2018-03-10 01:05:00,232,567,302,137,90,0,2,0,3,,,,,2272,high,1,5
5361,photo,2018-03-09 08:34:00,46,1,1,46,0,0,0,0,0,,,,,51,medium,8,4
5362,video,2018-03-09 07:14:00,174,487,231,123,51,0,0,0,0,,,,,1841,high,7,4
5363,video,2018-03-09 01:13:00,169,436,147,121,44,3,0,1,0,,,,,1482,high,1,4
5364,video,2018-03-08 07:07:00,42,0,5,41,0,0,1,0,0,,,,,57,medium,7,3
5365,video,2018-03-08 07:05:00,207,995,191,127,78,1,1,0,0,,,,,2770,high,7,3
5366,photo,2018-03-08 02:35:00,24,0,0,24,0,0,0,0,0,,,,,24,low,2,3
5367,video,2018-03-08 01:00:00,208,502,156,133,71,2,1,0,1,,,,,1680,high,1,3
5368,video,2018-03-07 07:06:00,71,0,11,71,0,0,0,0,0,,,,,104,medium,7,2
5369,video,2018-03-07 07:04:00,218,469,182,130,85,0,1,1,1,,,,,1702,high,7,2
5370,photo,2018-03-07 02:06:00,5,0,0,5,0,0,0,0,0,,,,,5,low,2,2
5371,photo,2018-03-07 01:38:00,19,1,0,19,0,0,0,0,0,,,,,21,low,1,2
5372,video,2018-03-07 01:09:00,172,501,227,103,66,1,2,0,0,,,,,1855,high,1,2
5373,photo,2018-03-06 22:55:00,14,0,0,13,1,0,0,0,0,,,,,14,low,22,1
5374,video,2018-03-06 07:06:00,207,1122,180,126,79,1,0,0,1,,,,,2991,high,7,1
5375,video,2018-03-06 01:04:00,219,590,125,160,55,1,2,0,1,,,,,1774,high,1,1
5376,photo,2018-03-05 08:08:00,28,0,0,28,0,0,0,0,0,,,,,28,low,8,0
5377,photo,2018-03-05 07:44:00,25,1,0,25,0,0,0,0,0,,,,,27,low,7,0
5378,video,2018-03-05 07:03:00,158,853,241,96,60,1,1,0,0,,,,,2587,high,7,0
5379,video,2018-03-05 01:03:00,226,524,133,117,106,2,0,0,1,,,,,1673,high,1,0
5380,video,2018-03-04 07:02:00,163,857,195,111,51,0,1,0,0,,,,,2462,high,7,6
5381,video,2018-03-04 01:04:00,193,544,234,115,76,1,1,0,0,,,,,1983,high,1,6
5382,photo,2018-03-03 08:12:00,46,0,0,46,0,0,0,0,0,,,,,46,medium,8,5
5383,video,2018-03-03 07:04:00,132,722,161,84,44,1,2,0,1,,,,,2059,high,7,5
5384,photo,2018-03-03 02:23:00,18,0,0,18,0,0,0,0,0,,,,,18,low,2,5
5385,video,2018-03-03 01:06:00,163,767,176,98,64,0,1,0,0,,,,,2225,high,1,5
5386,video,2018-03-02 06:59:00,128,630,140,79,44,0,5,0,0,,,,,1808,high,6,4
5387,video,2018-03-02 01:07:00,14,0,0,14,0,0,0,0,0,,,,,14,low,1,4
5388,video,2018-03-02 01:06:00,114,324,148,68,43,0,3,0,0,,,,,1206,high,1,4
5389,video,2018-03-01 07:04:00,153,423,104,77,73,0,2,1,0,,,,,1311,high,7,3
5390,video,2018-03-01 01:01:00,133,333,116,54,75,1,1,1,1,,,,,1147,high,1,3
5391,video,2018-02-28 01:07:00,143,1366,203,101,42,0,0,0,0,,,,,3484,high,1,2
5392,photo,2018-02-27 23:32:00,11,0,0,11,0,0,0,0,0,,,,,11,low,23,1
5393,video,2018-02-27 07:02:00,61,83,64,55,6,0,0,0,0,,,,,419,high,7,1
5394,photo,2018-02-26 22:12:00,7,0,0,7,0,0,0,0,0,,,,,7,low,22,0
5395,video,2018-02-26 21:37:00,5,0,0,5,0,0,0,0,0,,,,,5,low,21,0
5396,photo,2018-02-26 08:39:00,18,0,1,18,0,0,0,0,0,,,,,21,low,8,0
5397,video,2018-02-26 07:08:00,222,1800,183,142,67,3,8,2,0,,,,,4371,high,7,0
5398,photo,2018-02-26 01:21:00,41,1,0,41,0,0,0,0,0,,,,,43,medium,1,0
5399,video,2018-02-26 01:04:00,149,429,117,95,50,2,2,0,0,,,,,1358,high,1,0
5400,photo,2018-02-25 08:07:00,29,0,0,29,0,0,0,0,0,,,,,29,low,8,6
5401,video,2018-02-25 07:33:00,30,1,0,30,0,0,0,0,0,,,,,32,low,7,6
5402,video,2018-02-25 07:05:00,54,48,40,43,11,0,0,0,0,,,,,270,high,7,6
5403,video,2018-02-25 01:03:00,163,354,150,100,60,1,2,0,0,,,,,1321,high,1,6
5404,photo,2018-02-24 22:45:00,14,0,1,14,0,0,0,0,0,,,,,17,low,22,5
5405,photo,2018-02-24 07:24:00,30,0,0,30,0,0,0,0,0,,,,,30,low,7,5
5406,video,2018-02-24 07:07:00,182,584,158,105,76,0,0,1,0,,,,,1824,high,7,5
5407,photo,2018-02-24 01:25:00,13,0,0,13,0,0,0,0,0,,,,,13,low,1,5
5408,video,2018-02-24 01:03:00,200,417,139,109,87,1,2,1,0,,,,,1451,high,1,5
5409,photo,2018-02-23 08:18:00,38,0,1,38,0,0,0,0,0,,,,,41,medium,8,4
5410,video,2018-02-23 07:11:00,188,498,182,108,77,2,0,0,1,,,,,1730,high,7,4
5411,video,2018-02-23 01:09:00,180,439,123,113,62,1,4,0,0,,,,,1427,high,1,4
5412,photo,2018-02-22 22:58:00,36,5,5,35,1,0,0,0,0,,,,,61,medium,22,3
5413,photo,2018-02-22 22:14:00,19,0,0,19,0,0,0,0,0,,,,,19,low,22,3
5414,photo,2018-02-22 08:26:00,35,0,0,35,0,0,0,0,0,,,,,35,medium,8,3
5415,video,2018-02-22 07:10:00,178,1320,169,89,83,4,2,0,0,,,,,3325,high,7,3
5416,video,2018-02-22 01:06:00,198,473,112,109,87,1,0,1,0,,,,,1480,high,1,3
5417,video,2018-02-21 07:05:00,179,489,114,116,62,0,1,0,0,,,,,1499,high,7,2
5418,photo,2018-02-21 02:49:00,34,1,0,34,0,0,0,0,0,,,,,36,medium,2,2
5419,video,2018-02-21 01:15:00,30,0,3,29,0,0,1,0,0,,,,,39,medium,1,2
5420,video,2018-02-21 01:14:00,169,881,141,83,82,0,4,0,0,,,,,2354,high,1,2
5421,photo,2018-02-21 00:05:00,21,1,0,21,0,0,0,0,0,,,,,23,low,0,2
5422,video,2018-02-20 07:15:00,41,0,4,41,0,0,0,0,0,,,,,53,medium,7,1
5423,video,2018-02-20 01:08:00,230,906,215,158,65,1,4,1,1,,,,,2687,high,1,1
5424,video,2018-02-19 01:06:00,236,703,141,155,76,2,3,0,0,,,,,2065,high,1,0
5425,photo,2018-02-18 23:07:00,18,3,0,18,0,0,0,0,0,,,,,24,low,23,6
5426,video,2018-02-18 01:14:00,4,0,0,4,0,0,0,0,0,,,,,4,low,1,6
5427,video,2018-02-18 01:13:00,160,466,201,100,54,0,6,0,0,,,,,1695,high,1,6
5428,video,2018-02-17 22:08:00,24,0,1,24,0,0,0,0,0,,,,,27,low,22,5
5429,photo,2018-02-17 01:54:00,76,2,1,76,0,0,0,0,0,,,,,83,medium,1,5
5430,video,2018-02-17 01:12:00,201,672,154,131,67,2,0,0,1,,,,,2007,high,1,5
